message,intention,equipe
"When is my balance going to update, I just transferred some money",balance_not_updated_after_bank_transfer,virement
When will the money from my bank transfer be available?,balance_not_updated_after_bank_transfer,virement
I want to be sure that everything is okay here. I just made a transfer from a UK account and it is still not showing up. How long does this typically take?,balance_not_updated_after_bank_transfer,virement
I recently transferred money to my account when will it show up?,balance_not_updated_after_bank_transfer,virement
I transferred money but the balance hasn't changed.,balance_not_updated_after_bank_transfer,virement
Why is my transfer not showing,balance_not_updated_after_bank_transfer,virement
Why didn't the money I transferred into my account get added to my balance?,balance_not_updated_after_bank_transfer,virement
How long does a transfer from the United Kingdom take? I haven't seen it show up yet in my bank account and want to make sure I get the transfer.,balance_not_updated_after_bank_transfer,virement
Are bank transfers immediate?,balance_not_updated_after_bank_transfer,virement
What happened to the transfer I did?,balance_not_updated_after_bank_transfer,virement
I transferred some money a couple days ago but haven't received it yet. How long should I expect to wait?,balance_not_updated_after_bank_transfer,virement
How long does it take for money to reach my account?,balance_not_updated_after_bank_transfer,virement
The funds I transferred are not in my account,balance_not_updated_after_bank_transfer,virement
Hello I have a UK account.  Can you please check if everything is alright with it?  I made a transfer a couple hours ago but it doesn't show up yet.,balance_not_updated_after_bank_transfer,virement
Can you tell me why the transfer isn't showing up on my account?,balance_not_updated_after_bank_transfer,virement
my transfer isn't there,balance_not_updated_after_bank_transfer,virement
Why wasn't my bank balance updated?,balance_not_updated_after_bank_transfer,virement
When will my transfer process?,balance_not_updated_after_bank_transfer,virement
"Is something wrong with my account, my balance didn't change after I transferred some money",balance_not_updated_after_bank_transfer,virement
I didn't withdraw the amount of cash that is showing up in the app.,cash_withdrawal_not_recognised,retrait
"I saw on the app that a cash withdrawal was completed on my account; however, I did not complete it.",cash_withdrawal_not_recognised,retrait
"Someone has a copy of my card !! I definitely still have it here but someone just made a 500£ cash withdrawal, HELP!",cash_withdrawal_not_recognised,retrait
Why do I see a random withdrawal in my app?,cash_withdrawal_not_recognised,retrait
"Someone has copied my card. I have my card with me, but someone just made a 500£ cash withdrawal. Please help now.",cash_withdrawal_not_recognised,retrait
My wallet was taken and I see that someone is using my card!   Please help me!,cash_withdrawal_not_recognised,retrait
I see cash withdrawal activity in the app that is not mine.,cash_withdrawal_not_recognised,retrait
There is a withdrawal on my account I didn't make.,cash_withdrawal_not_recognised,retrait
"A 500 pound cash withdrawal was just made from my account, but I didn't make it. I am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised,retrait
What is this witdrawal,cash_withdrawal_not_recognised,retrait
The app says I got cash from an ATM but I didn't,cash_withdrawal_not_recognised,retrait
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",cash_withdrawal_not_recognised,retrait
I believe my card has been compromised as there's a cash withdrawal I don't recognize.,cash_withdrawal_not_recognised,retrait
I was checking my account when I saw a $500 cash withdraw that I know I didn't do.  I have my card so I don't understand how this happened.  Please help me.,cash_withdrawal_not_recognised,retrait
"Hi, Could you please help me as someone has stolen my wallet few hours ago. And a withdrawal is made, please help immediately. As i don't want to suffer more.",cash_withdrawal_not_recognised,retrait
Why is there extra cash in my account?,cash_withdrawal_not_recognised,retrait
What is this cash withdrawal I don't recognize?,cash_withdrawal_not_recognised,retrait
Somebody made a withdrawal from my account for 500. I have my card so how can this be? Does somebody have a duplicate card or something? Help please.,cash_withdrawal_not_recognised,retrait
There is a cash withdrawal from an ATM listed but I don't remember making this withdrawal.,cash_withdrawal_not_recognised,retrait
I saw there is a cash withdrawal from my account via the app which I did not complete.,cash_withdrawal_not_recognised,retrait
What is this cash withdrawal on my statement?,cash_withdrawal_not_recognised,retrait
My app shows cash I didn't get.,cash_withdrawal_not_recognised,retrait
I see non-received cash in my app.,cash_withdrawal_not_recognised,retrait
I see cash in my app but I did not get it.,cash_withdrawal_not_recognised,retrait
My app statement shows I took out cash from an ATM but I did not. What can I do?,cash_withdrawal_not_recognised,retrait
My card shows a cash withdrawal I don't recognize.,cash_withdrawal_not_recognised,retrait
"I am seeing unathorized transactions in the app, on my account.",cash_withdrawal_not_recognised,retrait
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP,cash_withdrawal_not_recognised,retrait
There is unexpected money in my account.,cash_withdrawal_not_recognised,retrait
I see a cash withdrawal in the app that I did not do.,cash_withdrawal_not_recognised,retrait
The app says that I got cash in an ATM and I didn't,cash_withdrawal_not_recognised,retrait
Please help me figure out the reason for the odd withdrawal amount from my account?,cash_withdrawal_not_recognised,retrait
What do I do if I do not recognise a cash withdrawal?,cash_withdrawal_not_recognised,retrait
I was the victim of someone stealing my wallet.  My card is being used and it isn't me.  What should I do?,cash_withdrawal_not_recognised,retrait
I think there's been an unauthorized cash withdrawal from my account.,cash_withdrawal_not_recognised,retrait
I am seeing inside the App a some cash withdrawal that is not mine,cash_withdrawal_not_recognised,retrait
My app shows a money withdrawal that I did not do.,cash_withdrawal_not_recognised,retrait
"I was trying to use my card and it was declined, when I tried to find out what happened I found cash withdraw for $500 that I didn't do.  Can you please help figure this out?",cash_withdrawal_not_recognised,retrait
I believe my card has been compromised because of a strange withdrawal,cash_withdrawal_not_recognised,retrait
"According to the app, I got cash from an ATM but I haven't made any transactions.",cash_withdrawal_not_recognised,retrait
It is urgency. Please freeze my card now. As someone in some odd remote town has withdrawn some money by using my card. As i did not withdraw any money.,cash_withdrawal_not_recognised,retrait
There is a cash withdrawal on my statement that I did not make,cash_withdrawal_not_recognised,retrait
"My bank app said that I got cash from an ATM, but that's a mistake.",cash_withdrawal_not_recognised,retrait
"In the app, I see a withdrawal I didn't make.",cash_withdrawal_not_recognised,retrait
"There are incorrect charges on my account, there was a WD that was made by someone else.  I still have my card though.",cash_withdrawal_not_recognised,retrait
I did not get the cash that is showing up in my app.,cash_withdrawal_not_recognised,retrait
there is money in my account that i didnt put there,cash_withdrawal_not_recognised,retrait
Can you tell me what the cash withdrawal is in my statement?,cash_withdrawal_not_recognised,retrait
"I am using the app, and I see cash withdrawals that I did not authorize.",cash_withdrawal_not_recognised,retrait
I did not make a cash withdrawal that is on my statement,cash_withdrawal_not_recognised,retrait
The app shows a withdrawal that I did not make or authorize.,cash_withdrawal_not_recognised,retrait
"Money was taken out without my consent,",cash_withdrawal_not_recognised,retrait
I don't recognize this withdrawal on my statement,cash_withdrawal_not_recognised,retrait
How do I report a cash withdrawal that wasn't me?,cash_withdrawal_not_recognised,retrait
Why is there some cash that I did not deposit in my account?,cash_withdrawal_not_recognised,retrait
Help!  The app says I took out cash but I didn't!,cash_withdrawal_not_recognised,retrait
There has a recent suspicious withdrawal on my bank account. Is it possible to freeze my card?,cash_withdrawal_not_recognised,retrait
There's a cash withdrawal that  didn't make that is showing up.,cash_withdrawal_not_recognised,retrait
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,cash_withdrawal_not_recognised,retrait
"Someone is using my card to purchase flights to New York it's not me because I'm not going to New York, please can you cancel the card and refund the money?",cash_withdrawal_not_recognised,retrait
"Some cash was withdrawn in the app, but I did not do it.",cash_withdrawal_not_recognised,retrait
My wallet got stolen a couple hours ago and now I've seen there already is a withdrawal. Help this is absolutely urgent I don't want to loose more money,cash_withdrawal_not_recognised,retrait
A withdrawal is showing that I don't recognize,cash_withdrawal_not_recognised,retrait
There's a cash withdrawal I am certain I did not make,cash_withdrawal_not_recognised,retrait
Someone else used my card to withdraw cash from an ATM,cash_withdrawal_not_recognised,retrait
There's a $200 withdrawal on my statement that seems fishy to me.,cash_withdrawal_not_recognised,retrait
Help! I think someone has made a cash withdrawal with my card!,cash_withdrawal_not_recognised,retrait
What do I do when a charge has been made that I did not make?,cash_withdrawal_not_recognised,retrait
"I think someone might have a copy of my card because a 500 dollar withdrawal was made, and it wasn't me. Can you please help?",cash_withdrawal_not_recognised,retrait
"Someone has access to my card info.  I still have the card, but someone just withdrew cash.  How do I get this corrected/stopped?!",cash_withdrawal_not_recognised,retrait
"I see in the app some cash was withdrawn, but it's not mine.",cash_withdrawal_not_recognised,retrait
What is the strange cash withdrawal on my statement?,cash_withdrawal_not_recognised,retrait
Why would the app show a withdrawal that I did not make?,cash_withdrawal_not_recognised,retrait
i didnt put that money in my account,cash_withdrawal_not_recognised,retrait
Some cash withdrawal that I didn't make showed up in the app.,cash_withdrawal_not_recognised,retrait
There is a cash withdrawl I don't remember.,cash_withdrawal_not_recognised,retrait
I have a cash withdrawal that I don't recognize.,cash_withdrawal_not_recognised,retrait
"Please help me, its urgent. Someone has withdrawn money from my account as few hours before my wallet has been. Now i want to stop withdrawal of more money.",cash_withdrawal_not_recognised,retrait
There is a cash withdrawal on my statement that I don't recognize,cash_withdrawal_not_recognised,retrait
The app is showing mt withdrawals that aren't  mine.,cash_withdrawal_not_recognised,retrait
"There has been an unusual withdrawal from my account, can you help?",cash_withdrawal_not_recognised,retrait
Some cash I didn't get shows in my app,cash_withdrawal_not_recognised,retrait
Do you charge a fee on currency exchange?,exchange_charge,frais
What is the current exchange fee?,exchange_charge,frais
Does it cost extra to exchange foreign currencies?,exchange_charge,frais
How much more do you charge for currency exchange?,exchange_charge,frais
exchanging currencies costs what?,exchange_charge,frais
How much will I be charged for a cross-currency exchange?,exchange_charge,frais
How much extra will I be charged for exchanging foreign currency?,exchange_charge,frais
How much to exchange currencies?,exchange_charge,frais
Could you help my figure out the exchange fee?,exchange_charge,frais
What kind of costs are involved for exchanging currency?,exchange_charge,frais
Are there any discounts in exchanging currencies frequently?,exchange_charge,frais
What is the charge for exchanging currencies?,exchange_charge,frais
how much do I have to pay for exchange of currency?,exchange_charge,frais
I need to exchange foreign currency will i be charged?,exchange_charge,frais
"Since I need to exchange currencies frequently, would you be able to offer me a discount?",exchange_charge,frais
"If I exchange currencies on a regular basis, is there a discount?",exchange_charge,frais
What's the cost for exchanges?,exchange_charge,frais
How much does currency exchange cost?,exchange_charge,frais
is there a frequent currency discount?,exchange_charge,frais
Will I get charged on a foreign currencies exchange?,exchange_charge,frais
"I travel a lot, can I get a bulk currency exchange discount?",exchange_charge,frais
what is the cost for exchanging currencies?,exchange_charge,frais
Do exchanges cost more?,exchange_charge,frais
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",exchange_charge,frais
I exchange currencies a lot.  Can I get a discount?,exchange_charge,frais
Is there a charge for exchanging foreign currencies?,exchange_charge,frais
What is the fee for accepting money from a foreign country?,exchange_charge,frais
Is there a fee for currency exchange?,exchange_charge,frais
How much do you charge for exchange rates?,exchange_charge,frais
Will I have to pay extra to exchange money?,exchange_charge,frais
"If I exchange foreign currency, are there any other charges?",exchange_charge,frais
Do you offer a discount for those who perform frequent currency exchanges?,exchange_charge,frais
What kind of charges should I expect to exchange currencies?,exchange_charge,frais
What is your currency exchange fee?,exchange_charge,frais
What fee will be charged for exchanges?,exchange_charge,frais
Can I have a discount if I exchange currency often?,exchange_charge,frais
Will you charge me for exchanging foreign currencies?,exchange_charge,frais
How high is the exchange fee?,exchange_charge,frais
"If I exchange currencies frequently, is there a discount?",exchange_charge,frais
How much is the charge for a foreign currency exchange?,exchange_charge,frais
Please tell me what the exchange fee is.,exchange_charge,frais
Please provide currency exchange rates,exchange_charge,frais
Will there be any extra fees if I exchange currencies?,exchange_charge,frais
Does it cost anything to do currency exchanges?,exchange_charge,frais
"If someone in a different country sends me money, do I have to pay a fee?",exchange_charge,frais
how much is it to exchange currency,exchange_charge,frais
Do I have to pay more for exchanges?,exchange_charge,frais
Can I be charged for exchanging foreign currency?,exchange_charge,frais
"Would you be able to offer me a discount, since I need to exchange currencies frequently?",exchange_charge,frais
I wanted to know what discounts were offered for current exchanges as it is something that occurs frequently.,exchange_charge,frais
Are there any fees when exchanging to foreign currencies?,exchange_charge,frais
are there any exchange fees,exchange_charge,frais
Is there an extra fee to exchange currencies?,exchange_charge,frais
What is the fee for a foreign currency exchange?,exchange_charge,frais
where do i find out about exchange fees,exchange_charge,frais
What exactly is the exchange fee?,exchange_charge,frais
I need to exchange some foreign currency. What's the charge for doing that?,exchange_charge,frais
Is there an additional charge to exchange currencies?,exchange_charge,frais
What is the fee for topping up a US card?,top_up_by_card_charge,frais
Is there a charge for topping up by card?,top_up_by_card_charge,frais
Which US cards have top up charges?,top_up_by_card_charge,frais
How much are the fees for adding funds using an international card?,top_up_by_card_charge,frais
"I need to top up, but I have to use an international card.  Is there a cost for that?",top_up_by_card_charge,frais
Is there a fee to add money to an international card?,top_up_by_card_charge,frais
Do I get charged for a top up from a European bank?,top_up_by_card_charge,frais
how much is the fee for topping by card,top_up_by_card_charge,frais
What is the fee if I use a European bank for a top up?,top_up_by_card_charge,frais
Are there any charges for using a bank card to top up,top_up_by_card_charge,frais
How much are you going to charge me if I top up my US card?,top_up_by_card_charge,frais
If I top up using a European card is there a charge?,top_up_by_card_charge,frais
Do you charge extra for topping up with a debit or credit card?,top_up_by_card_charge,frais
Is there a fee for european bank cards?,top_up_by_card_charge,frais
What are the top up charges for all US cards?,top_up_by_card_charge,frais
Is there a top charge for US cards?,top_up_by_card_charge,frais
Are there going to be fees from adding money with an international card?,top_up_by_card_charge,frais
Does it cost anything to top up?,top_up_by_card_charge,frais
Are there any charges for topping up a US-issued card?,top_up_by_card_charge,frais
What fees to you have for top ups?,top_up_by_card_charge,frais
Is there a fee to top up a US card using a debit or credit card?,top_up_by_card_charge,frais
Do I get charged if I top up with my European bank card?,top_up_by_card_charge,frais
What do you charge to top up US cards?,top_up_by_card_charge,frais
Are there top up charges for US cards?,top_up_by_card_charge,frais
How much does it cost to top up a US-issued card?,top_up_by_card_charge,frais
Will you charge me for topping up with a European card?,top_up_by_card_charge,frais
Are there fees for using an international card to top up?,top_up_by_card_charge,frais
I topped off my card is that something you will charge me for?,top_up_by_card_charge,frais
Can I top up for free using a European card?,top_up_by_card_charge,frais
Is USD free to top up with a US card?,top_up_by_card_charge,frais
how much do you charge to top up US cards?,top_up_by_card_charge,frais
what is the fee for topping up by card?,top_up_by_card_charge,frais
Are there any charges for topping up my card?,top_up_by_card_charge,frais
Is there a top-up fee if you add money in USD?,top_up_by_card_charge,frais
Will I get charged for topping up with an international card?,top_up_by_card_charge,frais
how much for topping up by card?,top_up_by_card_charge,frais
Do you have any card fees if I want to add money using an international card?,top_up_by_card_charge,frais
Is there a fee for topping up a card?,top_up_by_card_charge,frais
Will you charge me more if I use a European bank card for a top up?,top_up_by_card_charge,frais
Can I get information on topping up?,top_up_by_card_charge,frais
Are there any charges for top ups?,top_up_by_card_charge,frais
Would I be charged any fees if I added money to my account using an international card?,top_up_by_card_charge,frais
What do I need to know about topping up?,top_up_by_card_charge,frais
What options do I have when topping up a US card?,top_up_by_card_charge,frais
How much does it cost to us US cards?,top_up_by_card_charge,frais
I am worried about fees for top up cards?,top_up_by_card_charge,frais
"If I add money with an international card, are there any fees?",top_up_by_card_charge,frais
can I be charged for topping up by card,top_up_by_card_charge,frais
What fees are there for adding money using an international card,top_up_by_card_charge,frais
Are there fees for adding money with an International card?,top_up_by_card_charge,frais
European bank card for top up will come with any extra fees?,top_up_by_card_charge,frais
Will you charge me more if I top up with an international card?,top_up_by_card_charge,frais
Will I be charged for adding money using an international card?,top_up_by_card_charge,frais
How much is it to use my US debit or credit card to top up?,top_up_by_card_charge,frais
Will there be any fees for top ups?,top_up_by_card_charge,frais
How much does top up fees cost?,top_up_by_card_charge,frais
"I want to add money to my international card, so are there any fees charged to do this?",top_up_by_card_charge,frais
Please help me with my card.  It won't activate.,activate_my_card,carte
How do I verify my new card?,activate_my_card,carte
How do i activate my card,activate_my_card,carte
Help me activate my new card.,activate_my_card,carte
Do I need a photo ID to activate a my new card?,activate_my_card,carte
"I just got my new card, how do I activate it?",activate_my_card,carte
Can I have my card activated?,activate_my_card,carte
i cant seem to activate card,activate_my_card,carte
I want to use my card. How do I activate it?,activate_my_card,carte
Can I get some help activating my new card?,activate_my_card,carte
How do I activate my new card I just got?,activate_my_card,carte
Can I get some help to get me card activated?,activate_my_card,carte
I want to activate my new card.,activate_my_card,carte
Can I activate my card?,activate_my_card,carte
I need assistance with activating my new card.,activate_my_card,carte
How do I get my card active?,activate_my_card,carte
What is needed to activate my card?,activate_my_card,carte
How can my new card be activated?,activate_my_card,carte
Can you activate my card pls,activate_my_card,carte
How do I turn on my new card?,activate_my_card,carte
Please assist me in activating the card.,activate_my_card,carte
Would you be so kind as to activate my card? Thanks,activate_my_card,carte
I tried activating my card and it doesn't work how do I solve this problem?,activate_my_card,carte
Can I activate my card with the app?,activate_my_card,carte
"Hi, would you please activate my card?",activate_my_card,carte
"How do I activate my card, so that I can start using it?",activate_my_card,carte
I need my card activated.,activate_my_card,carte
I just received my card and I'd like to activate it.,activate_my_card,carte
When are you going to activate my card?,activate_my_card,carte
How can I activate my new card?,activate_my_card,carte
What do I do to activate?,activate_my_card,carte
"My new card just arrived, how can I activate it?",activate_my_card,carte
I am having trouble activating my card.,activate_my_card,carte
My card is not able to be activated how do I get it to work?,activate_my_card,carte
How can I activate the new card i got?,activate_my_card,carte
What is the most efficient way to activate my new card?,activate_my_card,carte
Who do I call to activate my new card?,activate_my_card,carte
"You can activate your card in a few seconds by going to account, hitting activate, and just following the directions.",activate_my_card,carte
My card activation is failing.,activate_my_card,carte
"I need to activate my card, how is that done?",activate_my_card,carte
I would like to activate my card what do I need to do?,activate_my_card,carte
How long does it take to activate my card?,activate_my_card,carte
How do I activate my card so I can start using it?,activate_my_card,carte
Explain the activation method for this card,activate_my_card,carte
My new card came in.  How do I activate?,activate_my_card,carte
what are the steps to activate my card?,activate_my_card,carte
I have a new card and need to activate it,activate_my_card,carte
I would like to get help from someone in your customer service department with assisting me with activating my card.,activate_my_card,carte
What information do I need to gather in order to activate my card?,activate_my_card,carte
what do i need to have with me to activate card,activate_my_card,carte
What am I going to need in order to activate my card?,activate_my_card,carte
Show me how to activate my card,activate_my_card,carte
Can you tell me how I go about activating a new card?,activate_my_card,carte
My new card needs activating.,activate_my_card,carte
Where do I activate my card?,activate_my_card,carte
My card activation attempt failed.,activate_my_card,carte
Would it be possible to activate my card?,activate_my_card,carte
Card activation steps,activate_my_card,carte
Do I have to go somewhere to activate my card?,activate_my_card,carte
What do I do to activate my new card?,activate_my_card,carte
I just got a new card how do I get it to start working?,activate_my_card,carte
How can I switch on my new card?,activate_my_card,carte
"With my new card, how may I activate it?",activate_my_card,carte
What identification is required to activate my card?,activate_my_card,carte
The activation process for my card isn't working.,activate_my_card,carte
Could you please tell me how to activate my new card?,activate_my_card,carte
I would like my card activated.,activate_my_card,carte
Can I use my new card?,activate_my_card,carte
I have a new card. How do I activate it?,activate_my_card,carte
"Just received my replacement card, what steps do i need to take to activate it?",activate_my_card,carte
Where do I go to activate my card?,activate_my_card,carte
Is my new card activated?,activate_my_card,carte
What do I need to do in order to use my card I just got?,activate_my_card,carte
Why is there a charge when I took out money?,cash_withdrawal_charge,frais
I made a cash withdrawl and there is a charge.  What is this?,cash_withdrawal_charge,frais
I am inquiring about why there was an extra fee charged when I used an ATM.,cash_withdrawal_charge,frais
Why am I charged to get money from the ATM?,cash_withdrawal_charge,frais
Is there an extra fee for using an ATM?,cash_withdrawal_charge,frais
Why did they take more money out then I withdrawed?,cash_withdrawal_charge,frais
I was charged for getting cash.,cash_withdrawal_charge,frais
"Hello, I have a question concerning an unfamiliar fee that I notice on my account. I see that you guys charge for ATM withdrawal. Never notice this fee until now. Can you please explain?",cash_withdrawal_charge,frais
I made a transaction at an atm and was charged extra for it.,cash_withdrawal_charge,frais
"I was charged extra when I made a cash withdraw, why?",cash_withdrawal_charge,frais
Why was I charged for cash withdrawal?,cash_withdrawal_charge,frais
Why was there a fee on my cash withdrawal?,cash_withdrawal_charge,frais
Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,cash_withdrawal_charge,frais
WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,cash_withdrawal_charge,frais
Is the fee with my cash withdrawal a mistake?,cash_withdrawal_charge,frais
Why did using an ATM cause me to have an extra fee charged?,cash_withdrawal_charge,frais
Why am I being charged for ATM fees?,cash_withdrawal_charge,frais
Why have I been charged for pulling cash out of my own account?,cash_withdrawal_charge,frais
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",cash_withdrawal_charge,frais
When I got cash I was charged an extra fee!  Explain!,cash_withdrawal_charge,frais
"I am not supposed to be charged a cash withdrawal fee, but I was.",cash_withdrawal_charge,frais
I have a question about fee for cash withdraw.,cash_withdrawal_charge,frais
Could you explain your rules for ATM fees?,cash_withdrawal_charge,frais
How much can I withdrawal in one month without incurring fees?,cash_withdrawal_charge,frais
"I just pulled money out of the ATM and was charged a fee, WHy?",cash_withdrawal_charge,frais
Why was I charged for withdrawing cash?,cash_withdrawal_charge,frais
I took out money and there is a fee.  Why?,cash_withdrawal_charge,frais
"This is not right, I was told I could take out cash at the ATM for free?",cash_withdrawal_charge,frais
What's up with the fee for getting cash?,cash_withdrawal_charge,frais
I just had a look at my statement. Why have I been changed for using the ATM?,cash_withdrawal_charge,frais
Is there a reason I was charged an extra fee for using the ATM?,cash_withdrawal_charge,frais
There was an extra fee when I was at the ATM.  Why?,cash_withdrawal_charge,frais
Why is it I am charged an extra fee when I use the ATM?,cash_withdrawal_charge,frais
Tell me why there is a charge on my cash withdrawl.,cash_withdrawal_charge,frais
Why was I charged for getting cash?,cash_withdrawal_charge,frais
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,cash_withdrawal_charge,frais
I should not have been charged a fee for cash withdrawal.,cash_withdrawal_charge,frais
I got charged a fee that shouldn't be there from my cash,cash_withdrawal_charge,frais
I was charged a fee for withdrawing cash.,cash_withdrawal_charge,frais
"I got this stupid fee after taking cash out, why?",cash_withdrawal_charge,frais
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,cash_withdrawal_charge,frais
Can you tell me why I was charged to withdraw cash?,cash_withdrawal_charge,frais
Why was I charged a fee when I withdrew money?,cash_withdrawal_charge,frais
How come my cash withdrawal came with an unnecessary fee?!,cash_withdrawal_charge,frais
Will I be charged for a cash withdrawal?,cash_withdrawal_charge,frais
The bank charged me fees for withdrawing cash!,cash_withdrawal_charge,frais
I used an ATM and wanted to know why I was charged an extra fee.,cash_withdrawal_charge,frais
Is there a fee for a cash withdrawal?,cash_withdrawal_charge,frais
"I received a fee for obtaining cash, is this correct?",cash_withdrawal_charge,frais
Tell me why there is an extra charge when I used an ATM?,cash_withdrawal_charge,frais
Why did you charge me extra for withdrawing money?,cash_withdrawal_charge,frais
Is there always a charge when withdrawing money?,cash_withdrawal_charge,frais
Why am I being charge a fee when using an ATM?,cash_withdrawal_charge,frais
Are there ATM fees?,cash_withdrawal_charge,frais
"Is there a fee when I get cash from an ATM? Is there a limit I can take out? If there is a fee, what is it?",cash_withdrawal_charge,frais
Why did I get a fee for getting cash?,cash_withdrawal_charge,frais
Why did I get charged when getting cash?,cash_withdrawal_charge,frais
I got charged fees for withdrawing cash!,cash_withdrawal_charge,frais
Since when were there charges for taking out cash from my account? It's always been free for me to do this before.  How much are the charges going to be?,cash_withdrawal_charge,frais
There was an extra fee on my account when I got cash.,cash_withdrawal_charge,frais
Why am I being charged for getting cash?,cash_withdrawal_charge,frais
What's going on? I was just recently charged for an ATM withdrawal. I've never seen this charge before and before it's always been free.,cash_withdrawal_charge,frais
Why am I being charged certain fees? I noticed a fee after I withdrew some money for groceries earlier today.,cash_withdrawal_charge,frais
Have you started charging for cash withdrawals? I always thought it was free until I noticed this fee. How much is the fee?,cash_withdrawal_charge,frais
Can you tell me why I was charged extra when I withdrew money?,cash_withdrawal_charge,frais
"It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!",cash_withdrawal_charge,frais
Why was I charged when taking out money?,cash_withdrawal_charge,frais
Do I get charged for withdrawals?,cash_withdrawal_charge,frais
I was recently charged for withdrawing money from my bank ATM. How can that be possible when I haven't been charged for using it before?,cash_withdrawal_charge,frais
Why did I get charged for withdrawing cash?,cash_withdrawal_charge,frais
What was the extra charge for withdrawing money?,cash_withdrawal_charge,frais
Why did using an ATM cause me to be charged an additional fee?,cash_withdrawal_charge,frais
to cash withdrawals charge me?,cash_withdrawal_charge,frais
Why was I charged a fee on a cash withdrawal?,cash_withdrawal_charge,frais
i withdraw cash from the ATM and was charged a fee,cash_withdrawal_charge,frais
what is this extra charge for a withdrawal?,cash_withdrawal_charge,frais
I have a strange transaction on my account which appears to pertain to a cash withdrawal I made outside Nandos in Leeds.  What is that for?  Is it fraud?,cash_withdrawal_charge,frais
"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",cash_withdrawal_charge,frais
Why am I charged whenever I withdraw cash?,cash_withdrawal_charge,frais
Why did you charge me extra when I withdrew cash?,cash_withdrawal_charge,frais
I used an ATM and there was an extra charge.,cash_withdrawal_charge,frais
"that fee should not be there, you charged my cash for an unnecessary thing.",cash_withdrawal_charge,frais
Why was there an extra charge with the withdrawal of my money?,cash_withdrawal_charge,frais
Why did you charge a fee when I withdrew from an ATM?,cash_withdrawal_charge,frais
Why was I charged a fee for withdrawing money off my card?,cash_withdrawal_charge,frais
"I withdrew money and got a fee, please explain",cash_withdrawal_charge,frais
I noticed a different charge while I was taking my money out.,cash_withdrawal_charge,frais
Why was I charged a fee for withdrawing money?,cash_withdrawal_charge,frais
Do cash withdrawals cost anything?,cash_withdrawal_charge,frais
Why is there a fee for getting cash?,cash_withdrawal_charge,frais
Are there any express fees if i want my new card faster?,card_about_to_expire,carte
Do I need to do something to get a new card once it expires?,card_about_to_expire,carte
Can I get a new card with new expiration date in China?,card_about_to_expire,carte
Are there restrictions on new cards in China?,card_about_to_expire,carte
My card expires next week. How do I get a new one?,card_about_to_expire,carte
What is the cost and time frame of getting a new card?,card_about_to_expire,carte
Is it possible to get a new card in China?,card_about_to_expire,carte
My card is about to expire.  How do I get a new card?,card_about_to_expire,carte
Will I receive a new card when mine expires?,card_about_to_expire,carte
What do I do if my card expires soon?,card_about_to_expire,carte
"If I am in China, can I still order a new card and if so, how?",card_about_to_expire,carte
"In a month, my card will reach its expiration date, am I required to request the next card?",card_about_to_expire,carte
Will I be sent a new card before mine expires?,card_about_to_expire,carte
How can I replace an expired card?,card_about_to_expire,carte
After my card expires what should I do?,card_about_to_expire,carte
I'm in China and need a new card. Please help.,card_about_to_expire,carte
What is the procedure for an expired card?,card_about_to_expire,carte
What happens after my card expires?,card_about_to_expire,carte
Where can I order a card when I am in China?,card_about_to_expire,carte
How do I replace a card that's going to expire?,card_about_to_expire,carte
What steps should I take before my card expires?,card_about_to_expire,carte
Can I wait for you to send me a new card when mine's about to expire?,card_about_to_expire,carte
"When my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire,carte
Can I order a new card to China?,card_about_to_expire,carte
Is ordering a new card from China available?,card_about_to_expire,carte
My card is about to expire.  Are there any costs with a replacement card?  How quick do you mail it to me?,card_about_to_expire,carte
"The expiration date on my card is very soon, and I need to get a new one.  What are the price and delivery options for my replacement card?",card_about_to_expire,carte
If my card is about to expire how long would it take to receive a new one and how much would that cost me?,card_about_to_expire,carte
My card is about to expire.  How do I order another?,card_about_to_expire,carte
I need to order a new card as my old one will expire soon. Can you tell me how to order a new one?,card_about_to_expire,carte
When my card expires what is the cost of a replacement and how fast?,card_about_to_expire,carte
"My card will expire next month, will I need to order a new one?",card_about_to_expire,carte
Am I able to get this shipped to China?,card_about_to_expire,carte
"The expiration date for my card is coming up, how do I get a new card?",card_about_to_expire,carte
Tell me how to replace my expired card.,card_about_to_expire,carte
Can I order a new card by phone?,card_about_to_expire,carte
My card is about to expired what will happen?,card_about_to_expire,carte
